Caller_ID,Dummy_Email,State,Days_in_Between,Test_variable,Outcome
28739442BKRIAEOJ,0,0,200,1,0
01031015EEVHOHSV,1,0,200,1,0
10547785EAASQPNJ,0,1,200,0,0
26835680EOFTHWIL,0,1,200,0,0
90075366YPKKSGMY,0,1,52,1,1
06041330CEKUJKRF,0,1,200,0,0
39296116SFWMNMGZ,0,0,200,1,0
19645784AADAQPDV,0,0,200,1,0
00120824OIYSJAAP,0,0,200,1,0
43054996KCSBWFAB,1,1,200,1,0
91249585QZCFYEZA,0,0,200,0,0
14961736DYWMDGWT,0,0,53,0,1
32761985LOERAFMS,0,1,200,0,0
93193556BZBGRHFW,1,0,200,0,0
67125879QEZNASEC,0,0,200,0,0
35922334EFFNAUFL,0,0,200,0,0
06873296JZKJLEPN,0,0,200,0,0
92719166SFUMMVMI,0,0,200,0,0
64967805FIMJPROV,0,1,200,1,0
45592664MCHYQXNF,0,1,200,1,0
65838337HHJFVHXM,0,0,200,0,0
05800012NIQXKJRC,0,0,57,1,1
09857600JTGHAJJX,0,0,200,0,0
96764174FBDGWUYC,0,0,200,1,0
38648691WJMRJEDW,0,1,200,1,0
60985722BQPBWFJQ,0,1,200,1,0
15116287BCXPLPMN,0,1,200,1,0
39882777UADUQNVF,0,1,200,0,0
75852691CUONSQJC,0,0,200,0,0
61857468KKLWGBFV,0,1,200,1,0
24672448BRUQRBJB,0,0,200,1,0
58662586EJRWHPQD,0,1,200,0,0
62230589HJKBVNER,0,0,200,0,0
77396988AFOTLZDR,0,0,200,0,0
48330289TIUTXCIL,0,0,200,0,0
94304152JEEKDKYW,0,0,200,0,0
91873048OATAJZWR,0,1,200,0,0
91302142RYKWOGMC,0,1,200,1,0
30039639FMZAXBFL,0,1,200,0,0
72131001GLVNUIJH,0,1,200,1,0
94927773KXYNWMFC,0,0,44,0,1
98221837NFMZJGLK,0,1,200,1,0
71797984UYCNOPMD,0,1,200,1,0
67304807TNCIRGUA,0,1,200,0,0
29398512SNWSTTVI,0,1,200,1,0
26288254IBUZWTPK,0,1,200,1,0
40964745KYBEXRED,0,0,200,1,0
63769708MDWQOVBU,0,0,200,0,0
54851495FCJHMGDN,0,1,200,0,0
48326944TIBDPDZS,0,1,200,1,0
16056816WAUTWUMG,0,0,200,0,0
14842960OJARAGSN,1,1,200,1,0
22979659CGVQPLDY,0,1,200,1,0
27022085XIOQBOSH,0,0,200,0,0
48283562RSMCUKJG,1,0,200,1,0
88780876UQICLMLL,0,1,200,0,0
72165603JOZLNAPC,0,0,200,0,0
06154966FWKPVVIA,0,0,200,1,0
23927815KKLZHROX,0,0,200,1,0
46822412KZXPVZFR,0,0,200,0,0
44271698RPORHCIE,0,1,200,1,0
47725100KLQHIDAC,0,0,200,1,0
87390915ENTHDRPJ,1,0,200,0,0
65325268NHDYLSBA,0,0,200,1,0
88238684CDQHMTWV,1,0,200,0,0
76142783ICFVKMXT,0,0,200,0,0
94593339FOKFZCYH,0,0,200,0,0
85559990YSYQWSTX,0,1,200,0,0
07679555PDMZLMTM,0,0,200,0,0
53968652RRROKKKO,0,1,200,1,0
48863282JEFVOASV,1,1,43,1,1
14157308SHFWDIGF,0,1,200,0,0
59404334SSPVWTFV,0,1,200,1,0
12346491QPUPCZIG,0,0,200,1,0
12185678OJMOSIVN,0,0,200,1,0
84553239RFQDKTKO,0,1,200,0,0
09931778JDHGHZLS,0,1,58,0,1
18519906HUDAVVJJ,1,1,200,0,0
67800140IEPINLPZ,0,1,200,1,0
92181598MKVDOPUA,1,1,200,1,0
68793696OFZRJDZU,0,0,200,0,0
08702869VCWXRWAY,0,0,200,0,0
69600592VOZYRFOP,0,1,200,1,0
38882455FEAQUMPL,1,0,200,0,0
36654161TDVQUGRK,0,0,200,0,0
92219163WGXVPTHV,0,1,200,0,0
30562747SPCDQLJW,0,0,200,0,0
76756883XBHKOBJO,1,1,200,1,0
92316691IYFPVPHG,1,1,200,1,0
55746046IGQISQEL,1,1,200,0,0
21477301UFXLHTIF,0,1,200,1,0
14629595LVGMMAOH,0,0,200,1,0
88815756LTKVKTNV,0,0,200,1,0
66959611OCLZYQGE,1,0,200,1,0
59018634RZMSRNML,0,0,200,1,0
99671127MTKTWSBK,0,1,200,1,0
43427800ECZXGJQJ,0,0,200,1,0
91730699ADCGTVUT,0,0,200,1,0
87056515PBTFNZYM,0,0,200,1,0
33871646RFRWSFPO,1,1,200,0,0
29623462QKSWOVLU,0,1,200,0,0
46811166IZZXKXNA,0,0,200,1,0
41117967GLQQQENM,0,0,200,0,0
19398803JLZVIVYT,0,0,200,0,0
93494206PGYCOELZ,0,0,200,1,0
90306165MCSPOULS,0,0,200,1,0
40333217JNHSQYJZ,0,0,200,1,0
12517706GCDQXRKU,0,0,200,1,0
57096773SZGUDCYA,0,0,200,0,0
50163302LBJOCFJV,0,0,200,1,0
66061983CXYXMHCI,0,1,200,0,0
33015126SIZBEFSZ,0,0,200,0,0
96553806KUHLZHCJ,0,0,200,0,0
88307720EIVVSQRB,0,0,200,0,0
93161990STBJQIHC,0,1,200,1,0
10252674WVZSLUJW,0,0,200,1,0
62850265USAGJVAG,0,1,200,0,0
48682563TBTOYDYG,0,0,200,1,0
64868167HTAUIPUA,0,0,200,1,0
36243379FKTRVQOB,0,0,200,1,0
17459353XPJMHIEK,0,1,200,1,0
46586816YODKBLDT,0,0,200,1,0
71943145DCEFYNKB,0,1,200,1,0
56399013AGLLHQUI,0,0,200,0,0
27149970OIVWYOKQ,0,1,200,1,0
19046368LILYJUFS,0,0,200,0,0
15394613EFZUKVVM,0,0,200,1,0
25443217AMNPJHON,0,0,200,0,0
65367539QOCIKMGX,0,1,200,1,0
41365172XYUPVOAB,0,1,200,1,0
22190888HGLYRIQI,0,1,200,0,0
35175862ADYQRMIV,0,0,200,1,0
05961670BHOAOLVK,0,0,200,0,0
59577625VULWWZIE,0,1,200,1,0
58427802VPLPVECZ,0,0,200,0,0
29504778RCPICNMA,0,0,200,1,0
14816413FMANLPBT,0,0,200,1,0
87690613SDCHNVGH,0,0,200,0,0
73937227EOZHOTDT,1,1,200,1,0
21949099CDBSSAMZ,0,1,200,1,0
15849396PJWEYJFX,0,0,200,0,0
96021090PQAHFKCM,0,1,200,1,0
87038638VSPUZMQH,0,0,200,0,0
76609198JDSLXLCZ,0,0,200,1,0
10286557BWYTIHZX,0,0,200,1,0
24603704QWSLRUFK,0,0,200,1,0
53299955CLMWVWQK,0,0,200,0,0
12426674IZIYCWKD,0,0,200,1,0
12912780OULVVOTA,1,0,200,0,0
78367770UDJCMSDR,0,0,200,0,0
76042136MQWMCAWT,0,0,200,1,0
97514225HWDSMPJD,0,0,200,1,0
92448438NOAYNOCT,0,1,200,1,0
72531905QCVFTHYH,0,0,200,0,0
09626050FFMKEUUM,0,0,200,0,0
75689375VELUXXXU,0,0,200,1,0
80283340PNISQHFD,0,0,200,1,0
25207143IJUTKLDB,1,1,200,0,0
85595119IOWFGOFZ,0,1,200,0,0
09773616RWPSHEFE,0,0,200,1,0
45424790IVTOYHGX,0,0,200,0,0
05428718XPAUDKFC,0,0,200,0,0
56127672DNDPJSQH,0,1,200,1,0
77804248TXVCYEZD,0,1,200,0,0
34294768AKSYRQXJ,0,0,200,1,0
89347695RTNXGRNI,0,1,200,1,0
56665344UKSXTFRL,0,0,200,0,0
76363765SXBUMVEV,0,0,200,0,0
33704980DSFPIAHD,0,0,200,1,0
48550124WFVHWUUU,0,1,200,0,0
16894172VAWVWIUC,0,1,200,0,0
28778226WGSGIYWX,0,0,200,0,0
92628323KWDUKUCH,0,0,200,0,0
16829562WUZNPRQP,0,0,200,0,0
19977714FYLWDOGK,0,1,200,1,0
02235799WDYHKMSQ,0,0,57,1,1
10578086VQCNYVZM,0,1,200,1,0
50130522WQGIYUTY,0,1,200,1,0
46306790HHVDKZQX,0,1,200,0,0
41744346EQXSPXWC,0,0,200,1,0
92588803ZCLTAHDZ,1,0,200,1,0
39325322BYDUVPUZ,0,0,200,1,0
81100959IBTRUINK,0,1,200,1,0
79569877HJSQTVGB,0,0,200,0,0
86038821QNVPTPJE,0,0,200,1,0
03179647NNCQOENN,0,0,200,0,0
32448832HYXDTMXL,1,0,200,1,0
55890020FEQDDNIC,0,0,200,0,0
29043134AIJOSBWV,0,1,200,1,0
22492847HXOTVZIX,0,1,200,1,0
95253079RSBIBWFL,0,1,200,1,0
23564646NVVJPIKI,0,1,200,0,0
65888765KXFUCHGM,0,0,200,1,0
21819400KJVYCPFS,0,1,200,0,0
68145226KKDYXUME,0,0,200,0,0
03281835CEUSKWQW,0,1,200,1,0
24607513JDYIHCQR,0,1,200,1,0
79759697AAKWSXHI,0,0,200,0,0
59435700HODVHFMO,0,1,200,1,0
49191547DGSHGNOR,0,0,200,0,0
67053414YBLGWIDG,0,0,200,1,0
29685540SPRDGNUS,0,1,200,0,0
16496175SKSHQMZN,0,1,200,0,0
93531771LIOOPTSY,0,1,200,1,0
49109432ABEGJICD,0,0,200,0,0
44172940TEUBUKEL,1,1,200,0,0
57680234DWNTDFNL,0,0,200,1,0
41516223YWJKBUKF,0,1,200,1,0
53372654QLAZCONL,0,0,200,1,0
26682968YPEZQBHC,0,0,37,1,1
81139355RJEJOVJU,0,0,200,1,0
12795614VEXWYVZS,0,0,200,0,0
17914639YIQYZNZK,0,0,200,1,0
46861235JZRIFSOB,0,1,200,0,0
43774667QWECNKOE,0,0,200,0,0
19886502OUBCSDVL,0,0,200,1,0
36234773HQQKGMSS,0,0,200,0,0
47715996RNVKMVBG,0,1,43,1,1
07910783OCVHAFLZ,0,1,200,0,0
78384788DPIYSPOS,0,1,200,0,0
92565922NWGSIHOS,0,1,200,1,0
17230683ZFJCESMQ,1,1,200,1,0
57896341DRXHAFDH,0,1,200,1,0
60896633ZXGSPSDY,0,1,200,0,0
44148546IJWCFWGA,0,1,200,1,0
22534902JIZBEEGB,0,0,200,1,0
07363134TKNTPTNB,0,1,200,0,0
31431379XHGVGPHR,0,0,200,1,0
15934570ZEYIUTAN,0,1,200,1,0
44452062BLTGXPWX,1,1,200,0,0
71956414FDRIWHSA,0,1,200,0,0
65326494WOMODGXB,0,0,200,0,0
15375585LXBWZMRM,0,0,200,1,0
73389539TSELAQWW,0,0,200,1,0
53857221FHDGVLEK,0,0,200,0,0
71260767ZATQROXM,0,0,200,1,0
66650305SXSKWIOZ,0,0,200,0,0
87887241DMEDQPMI,0,0,200,1,0
24395874JNIQJGSC,0,0,200,0,0
69848907ZXCTWMJE,0,0,200,1,0
54793670PDKDZYII,0,1,200,0,0
72541659CZLUENSK,0,1,200,0,0
39008259XFIZCXYI,0,0,200,1,0
29987116KAJOFZDR,0,0,200,1,0
82046921HUPHQNJS,0,1,200,0,0
98360432COZKYOMC,0,0,200,1,0
06847968IBGFYTKQ,0,0,200,0,0
33890457EEVLCMVR,1,1,200,1,0
32083802MORFGNNO,0,0,200,0,0
26958020TXICIFJI,0,1,200,1,0
28333975FPYOGTXS,0,0,200,1,0
90824487TAZCQWFL,0,0,200,1,0
85639786YZUZDCEC,0,1,200,0,0
08130505IXDMYZJS,1,0,200,1,0
34355571USAOSQEK,0,1,200,0,0
30566959AAYVXHME,0,1,200,1,0
29011685FUYIAIJO,0,0,200,1,0
60742089BXNIGXZA,0,0,200,1,0
23864615RKZPRJGS,0,1,200,1,0
94746619TPATSCTF,1,1,200,1,0
40002876OBIIWVPA,0,1,200,1,0
96217992LSKPHJFM,0,1,200,0,0
79547865DRYTAZRQ,0,0,200,1,0
85586934WYMESOHA,0,1,200,0,0
75777053PDXJGOLL,0,0,200,0,0
05228978SZUYUYGA,0,1,200,0,0
79084118YTIFBECJ,1,1,200,1,0
28113436IYNYBVXH,0,0,200,0,0
13983876YQHCPDNF,0,1,200,1,0
47153508DWWSVVEU,0,0,200,0,0
24331632VDCXQNVS,1,1,200,0,0
77571513BZIRAWRD,0,0,200,1,0
26343511ATIJPAPQ,0,1,200,1,0
66212266MLNDLDFE,1,1,200,0,0
83674803NENAMHTB,0,0,200,0,0
25855098VFHBUHDS,0,1,200,0,0
17417931WLBPUVLT,0,0,200,1,0
51054956EWVLDCUS,0,0,200,0,0
70177896EWJTFEMV,0,1,200,1,0
67510590NUMWJTON,0,1,200,1,0
61928562UKSNKUAA,0,0,200,0,0
74707835ITWIWMSJ,0,0,55,1,1
12257004CLXQMOZE,0,1,200,1,0
14911848MUKDJWCZ,0,0,200,0,0
30572700NMTAWKNZ,0,1,20,0,1
23637763VOHETLZC,0,0,200,0,0
49727404LRFAHWLH,0,0,200,1,0
13816170GFOBEVOC,0,0,200,0,0
17420007XLRLRZSI,1,0,200,0,0
17486259BATOIYES,0,0,200,0,0
36518590VYTZKPWP,0,1,200,1,0
77116233JPKTKZZH,0,0,200,0,0
10631987PIMCOMYM,0,0,200,0,0
15065052DEZXYPVP,0,1,200,1,0
67213567UHJLWXIB,0,0,200,0,0
88012570XNZQOVJI,0,1,59,1,1
57305317DWXDVVRI,1,0,200,0,0
33266869XZOTGVBB,0,0,200,1,0
61181072PRRGSSMJ,0,1,200,0,0
45032471ELZXZWKY,1,1,200,1,0
63040514PAJVLPCT,0,1,200,1,0
98481271UXOREUEX,0,1,200,1,0
54861772KHGKEGFQ,0,0,200,1,0
71058703DSIVHLVE,1,0,200,1,0
77642788EYVNYMCB,0,0,200,1,0
20407186FWGUKQZS,0,0,200,1,0
29232092NVOVXETA,0,1,200,1,0
96984834ULZYMUQL,0,0,200,1,0
83459283ALXUVUXZ,0,0,200,1,0
85796222OAKVANBX,0,0,55,0,1
66437889CIKXLKKG,1,1,78,1,1
71821889UZUROSMW,0,1,200,1,0
14340112EUIDPHJP,0,1,200,0,0
74025287VGYDHPIS,0,0,200,1,0
02769174UNMKTVFA,1,0,200,1,0
58094568JCISVASP,1,1,200,0,0
20683532HRMDKXDF,0,0,200,0,0
77469306UIJJUKZM,0,0,200,0,0
22190738PGUHTFYJ,0,0,200,1,0
92510427EAMBAQCY,0,0,200,0,0
98569224LXSIYNNO,0,0,200,1,0
95458664HCQYOFCU,0,0,200,1,0
12907692KCZHBRZB,0,1,59,1,1
91325222JJFFFETP,0,0,200,0,0
50406019XUKKKTDP,0,1,200,1,0
87918279NMAHPFIO,0,1,200,0,0
72819086XERGUKGA,0,0,200,0,0
73952507RBKJBHWX,0,0,200,1,0
73990703WDCYMNLP,0,0,200,0,0
57385573VPLDHKKJ,0,0,200,0,0
58518491ERYISGLI,0,1,200,1,0
24712548VAEAWLHE,0,0,200,0,0
46532015TAWXRPQS,1,0,200,1,0
08072736UNVNGKVJ,0,0,200,1,0
75902288PKTECYQD,0,1,200,0,0
37499178BXJDQESZ,0,0,200,0,0
92183084UFLEMBXP,0,0,200,0,0
66980463CSGGNCJY,1,1,200,1,0
82838414TCBPWDYL,0,0,200,1,0
12008616GXCHHQFT,0,0,200,1,0
04905257BJIHBYUV,0,0,59,1,1
62113476WAUHYBHM,0,1,200,0,0
66755880FFFULBLO,1,1,200,1,0
37713421BSTTJUSO,0,0,200,1,0
09368146ESUHLWVL,0,1,200,0,0
81322733COETMFDC,0,0,200,0,0
85566064DTEYOLPR,0,1,200,0,0
83625742TPVMOFYT,0,0,200,1,0
73303954OSJOJMYJ,0,1,200,1,0
03806603TUBRNDZJ,0,0,200,1,0
65395492WPMTDSPP,0,1,200,1,0
62941421PALSMULI,0,1,200,1,0
83584423XADQZGDQ,0,0,200,1,0
63356201TKNPNZPX,0,0,200,0,0
00392136AXRQXWIP,0,0,200,1,0
44285701KJOQESWR,0,1,200,0,0
41369266QNHWRRGR,0,1,59,1,1
67952275VIMMOUFM,1,0,200,0,0
65350414MHXAWLIO,0,0,200,0,0
63708212AAAJDGPQ,0,0,200,0,0
68552611LMZKIZCS,0,1,200,0,0
42255640ALADDWSY,1,1,200,1,0
17532314VZSRDOGV,0,0,200,1,0
54934977CIAPSVTI,0,1,200,1,0
37854723BFUSNWCC,0,0,200,0,0
46006292AYPFTXUW,0,0,200,0,0
48709688PHCOJBVX,0,1,200,1,0
35942133PRXQITBM,0,1,200,0,0
37026825VOLQEBUK,0,0,200,0,0
66813277FWWQLFNN,0,1,200,1,0
81666035TQYTVVCF,0,0,200,0,0
64979921YHUTQZNE,0,0,200,0,0
21389614KSLDHBAO,0,1,200,1,0
95178785NWYEQYDH,0,0,200,1,0
61290027WZWVQSUX,0,1,200,1,0
57547804PPHFXXRD,0,1,200,1,0
01202607TRJGXSWM,0,0,200,1,0
01844009CEZKCGMM,1,1,200,0,0
70017820ZNXPUXOE,0,0,200,0,0
47875357EQIRGTTK,0,1,200,1,0
86494306XLQKHZKL,0,0,200,1,0
26705903PEZYWJSW,1,1,200,0,0
18172164UCGHAKCT,0,1,200,0,0
35447145LDOWHWMA,0,0,42,1,1
95091691USYIWGQS,0,1,200,1,0
74030903ZTOCYEQL,0,0,200,0,0
23830331TQARQEUO,0,1,200,0,0
81377431EFCKBHBM,0,1,200,0,0
34954655LXHVELGA,0,0,200,0,0
28116549OBKQGZWP,0,0,200,1,0
07994291AWBQPDQD,0,0,200,1,0
87550426QSFPFCWF,0,0,200,0,0
58758087FWMVITFN,0,1,200,1,0
44249793BPCXHRBN,0,0,200,0,0
59915077GQPYJRVU,0,1,200,1,0
57626842FSGHZLCM,0,1,200,0,0
28441213GXKGNKMX,0,1,200,1,0
57632057CGXEMZBF,0,1,24,0,1
01713398CGTTCXMV,1,1,200,1,0
73068208ZWKBCXEN,0,0,200,1,0
85451792DZEVFKZJ,0,0,200,0,0
38157440FPIEHSZW,1,1,200,0,0
29390718BFXXTUIU,0,1,200,0,0
32947592EMRCUZLZ,0,1,200,0,0
17423286FFTLBFWA,0,0,200,0,0
22335690RQXPPLPA,0,0,200,0,0
32772845GSLQVQBW,0,0,200,1,0
68616645EIHDRSZM,0,1,200,0,0
00056154WWIUDGJQ,0,0,200,0,0
24549276BBADJGXR,0,0,200,1,0
53727065GLQEXDAW,0,1,200,0,0
42435012KLZZLVKG,0,1,200,1,0
38970966LLJTLUBU,0,1,200,0,0
87715938CORTXQHR,0,0,200,0,0
73670637RJTBOWMU,1,0,200,0,0
15455425ZEKMEGOR,0,1,200,0,0
63945614GDSRSFRA,1,1,200,1,0
58352989GBAVEWQZ,1,0,200,1,0
64469200SHAFNBFN,0,0,200,0,0
21124023VYEGVYBK,0,1,200,1,0
83373665LGYDVYIG,0,0,200,0,0
78340723HLYIHHIV,0,1,200,0,0
43821879PTBEYPDL,1,1,200,1,0
07736355RHYZCUOM,1,1,200,1,0
21681124WZEQRIFZ,1,0,200,1,0
37348827DUZKURKZ,0,0,200,0,0
71632117PMPGDSCZ,0,0,200,0,0
24829764ZMYLQRPC,0,0,200,0,0
06226641VUXRFMYJ,0,0,200,0,0
47892149VOFZKQDL,1,1,200,1,0
28348226CROYMGBN,0,0,200,0,0
16224069NPWFYXPV,0,0,200,0,0
03685476LQPNCXBR,0,0,200,0,0
03454501ECEWQJIK,0,1,200,0,0
86350378XPEMHYQD,1,1,200,0,0
51081815OVTEJGSH,0,0,200,0,0
20663908JOFGFWVR,1,1,200,1,0
38491447WTSUKYRW,0,1,200,1,0
18983518XUVHIOYJ,0,0,200,1,0
17629894MMMUDJRA,0,0,200,1,0
97144626LHMYTUSE,0,1,200,0,0
27479263PHMRDGYM,1,0,200,1,0
34713275NWVGKBLU,0,1,200,1,0
25548440BVPPSCBE,0,1,200,1,0
42941969JVJFTOHC,0,0,200,0,0
78581800KCQVKEWD,0,1,200,0,0
05363380ZPGOUDDB,0,0,56,1,1
14917723RLHEUDJO,1,0,200,0,0
33633703GGBBCOHH,0,0,200,1,0
87562584WQMNOHWX,0,0,45,1,1
05123349RXUSJZJO,0,0,200,1,0
58265857ZGZAGLDG,1,1,200,0,0
63482900YTFFJLMJ,1,1,200,0,0
86393281TPFBNWNY,0,0,200,0,0
17014121CEQCNRMR,0,1,200,0,0
56115334YYMMUXFY,1,1,200,0,0
34485725PPLHMMIQ,0,1,200,1,0
16098841GAJSLJEA,0,0,200,1,0
94041077HUGFZBCV,0,1,200,0,0
05703708WECBYFTQ,0,1,200,1,0
61146132MUBJLCVQ,0,0,200,0,0
79063191RMAAEHVY,1,1,200,0,0
46538136DMOCOZNV,0,1,200,1,0
91676545TLFKYEPP,1,1,200,1,0
12742249TGYAOAXI,1,0,200,0,0
38321245JZYHUYTT,0,0,49,1,1
73764482CQGQRRKP,0,0,200,1,0
22895101AGBGGEUF,0,1,200,0,0
52206536QZDXEEBH,0,1,200,1,0
78515427LGLEBBNK,0,1,200,0,0
20047102LIVQPJLF,0,0,200,1,0
60753159VKFGUORN,0,0,200,1,0
30360397AOCWCSKY,0,0,200,0,0
60924543YSYKIFMO,0,0,200,0,0
92993259TLEMNDLK,0,1,200,0,0
04963392XMRFKPOP,0,1,200,1,0
26302912VVAGGGDC,0,0,200,1,0
33854638KYWXYVWP,0,0,200,0,0
26530367YYFPYOGM,0,1,200,0,0
67658305JXHXWPTT,1,1,66,1,1
07166775OAZDIGCG,1,1,200,1,0
80315206DVWSKAON,0,0,200,1,0
39842525SITHNZZS,0,0,200,0,0
00470005SMIUGOJI,0,0,200,0,0
75959529LMCSJIFS,0,0,200,1,0
18785500TCJKRFLQ,0,1,200,0,0
11728567NRALXNWA,0,0,200,1,0
69172563RHAZYJPV,0,0,200,1,0
16765231ZMHTZOOZ,0,0,200,1,0
26082515LABRAPUM,0,0,200,0,0
13915268GFFCSVCX,0,0,200,1,0
79154613ULSECASA,0,1,200,0,0
45096751LWUUQHUP,0,1,200,1,0
01222813XBPFJVVG,0,0,200,0,0
39457826RMEMEUDF,0,1,200,0,0
23584234QBXKUTKT,0,0,200,0,0
30641550IFJKFLDM,0,1,200,0,0
47685000PCNYDKMW,0,0,200,0,0
52854152ZPAKYVHY,0,0,200,0,0
72562492DQJFJXLC,0,1,200,1,0
91710789YWKXZXBH,1,0,200,0,0
85513135SVKYCVOC,1,1,53,0,1
38084391WEXUDNPW,0,0,200,1,0
65909966MVGAHUGG,0,0,200,1,0
08459243CJSFVNTJ,0,1,200,0,0
60029763UESVIFPK,1,1,68,1,1
98822467LHNOEDEE,0,0,200,0,0
60844589TAVAVIMX,0,0,200,1,0
32139408CPHQIXWW,0,0,200,0,0
55858280PMRZRXVA,0,1,200,0,0
96976108SSBKMAWR,0,1,200,1,0
66085708DSWGFLZD,0,0,200,0,0
37624485FAFGIGRU,0,0,200,0,0
69665273SERDZAOC,0,0,200,0,0
65389840FQQOBQPD,0,1,200,0,0
62677965THUSRIEE,0,0,200,1,0
04420875FSROWNHL,0,0,200,1,0
29184887CHMPHEIK,0,0,200,1,0
40095891ZMTDPHQX,0,1,200,0,0
36713556AELIAYII,0,0,200,0,0
26656476RPVXDQBE,0,0,200,0,0
92839526ISPXYDDL,0,0,200,0,0
68061820DCODVLJD,0,0,200,0,0
32070077NACTPILZ,1,1,200,0,0
56696593MNWXKLUR,1,1,200,0,0
05574715PAKPBWDH,0,0,200,0,0
46084837OPEAJMSQ,0,1,200,1,0
71070280RTUPZYGV,0,1,200,0,0
09282040GIMLDDPV,0,0,200,1,0
67732429JVLYLRTH,0,0,200,0,0
32969714XENQCRFF,1,1,200,0,0
61784116UBTJQKTG,0,0,200,1,0
21163240EFLSQXXU,0,0,200,1,0
73156500SXMKCHRI,0,1,200,0,0
51423525TOJIPSFG,0,0,200,1,0
50561838HTFTKNCS,0,0,200,1,0
59730531ALMFHRHV,0,0,200,0,0
48805261QGZTGUCA,0,1,200,1,0
26207812UUZTLNHV,0,0,200,1,0
90073337JFAGXJPI,0,1,200,0,0
86736954NMFBQIAP,0,0,200,1,0
04999325QIYZHZPJ,0,1,200,0,0
21777535JWAPHBWP,1,1,200,0,0
54800490YFKUQJSL,0,1,44,1,1
67777820TMLTYOKZ,0,0,59,0,1
47271553MJMAJJGN,0,1,200,0,0
95436212VGUTBMIC,0,0,200,0,0
20023616QFGYTXEZ,0,0,200,0,0
63148093XUMDTKCW,1,0,200,0,0
10751957KUVKCLIN,0,1,200,0,0
04276771HPCCEFKO,0,1,200,1,0
58708246PSYBBSRT,0,0,200,0,0
55271368XAQLUDAY,0,1,200,0,0
72666456XOKQLKPI,0,1,200,1,0
24082215VMGBYKHP,0,0,200,0,0
23465617KZWJJHOF,1,1,200,1,0
17556365KJDMNRMG,0,1,200,1,0
63399906ZNBKLCZA,0,0,200,0,0
33367035PVISADWG,0,1,200,1,0
26645739ELBCKPDS,0,0,200,1,0
44882132MOZFUFJB,0,0,200,0,0
73726265WLTDRTCY,0,1,200,1,0
71433894SMNRTJHF,0,0,200,0,0
68902841NWMKSOZU,0,1,200,1,0
87103513GYGVMQVQ,0,1,200,0,0
57245291UKFNVDZK,0,0,200,0,0
32580939NIXRBNTA,0,1,200,1,0
40226230VGUDPIBT,0,1,200,0,0
91653232URWVWCYM,1,1,200,1,0
99001409RUAFYFCT,0,0,200,0,0
25981465TAJHQOBY,0,0,200,1,0
62058163LPEIGAVM,0,1,200,1,0
40435043MEADYDNA,0,1,200,1,0
82636734UOVXNUUM,0,0,200,1,0
36016522YSLYLUGF,0,0,200,0,0
79526079UWQQWCWJ,0,0,200,0,0
34060229VKNOIIKJ,0,0,200,1,0
13508052IAYMNOYX,0,1,200,0,0
39439336JFZZRVOZ,0,1,200,0,0
44053875TYBKSBZE,0,0,200,1,0
34871964WYCQKMNG,0,1,200,0,0
96953785LOSWZYUH,0,1,200,1,0
69148900IYMABJTJ,0,1,200,1,0
97542496GOMUYFGL,0,0,200,0,0
11708472VZHZYKIH,0,1,200,1,0
83262849NVVYVWQY,0,0,200,0,0
72247237NEUJEEMP,0,1,200,1,0
72734613DAKBHSMJ,0,0,200,1,0
71732983MIDKXBPK,0,0,200,1,0
88027796TVHIPSQM,0,0,200,1,0
61937896JMBBMUKQ,1,1,200,0,0
07536471TTQHELKX,0,0,200,1,0
62214393KIHQBJKE,0,1,200,1,0
89315949GPFYNWMD,1,1,200,0,0
70432189PJZBVJHP,0,0,200,0,0
85907222AVAVOHVB,0,0,200,1,0
94363707GUVAALIQ,1,1,200,1,0
29601047SCDFWQJL,1,1,200,1,0
12488661GFACUIIW,0,1,200,1,0
01851206MMMVUAHF,0,0,200,0,0
25811807XOOJZDJW,0,0,200,1,0
89047269ZOIYAENF,0,0,200,1,0
45155260TTMDQHXI,0,1,200,1,0
25164372WKLUPXNL,0,0,200,1,0
74817670JJCCOJOS,0,1,200,0,0
69133512PVPAFQRB,1,0,200,0,0
89578929HYAUWVQL,0,1,200,1,0
22485492PTGSTDTC,0,0,200,1,0
44378953XABUIFEV,0,1,200,1,0
77898461LBJYTJRE,0,1,200,1,0
14245598TBLWYDZI,0,0,200,0,0
38633203QVQETDUX,0,0,200,1,0
74701745MVSPCNHS,0,1,200,1,0
58236288GDLVRILC,0,1,200,0,0
20897060VOTKKKIQ,0,1,200,0,0
39650769PQEBKZWQ,0,0,200,1,0
79391098CMJXVYNT,0,0,200,1,0
55643205WCAEDGBM,0,0,200,0,0
14062800TVDPRAOR,0,0,200,1,0
37780060SSJIVCBX,0,0,200,0,0
42047705LMFLRKKI,0,0,200,0,0
68485698CNCXMLEP,0,0,200,1,0
54578256LBHCRGNP,0,0,200,0,0
45739942WMZCYOIH,0,1,200,1,0
21602555HHCNBDPG,0,0,200,1,0
04442493VGFUBTDZ,0,0,200,1,0
76236225OQPXXFML,0,1,200,1,0
76562388VEJOMFZC,0,1,200,1,0
05026388LSXTFBMK,0,0,200,1,0
33017250UGWDSYYL,1,0,200,1,0
62515301PPJFLOLA,0,0,200,0,0
10075687ZWCDKDEL,0,0,200,1,0
91252711BSDBQEKP,1,1,200,1,0
52176814GCVLUAJN,0,0,200,1,0
15468724COOVRDHQ,0,0,59,1,1
51721055MFARDHCX,0,1,200,1,0
